what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1428080768376
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1428080768407
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1428080768407
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1428080768407
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1428080768454
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1428080768703
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1428080768703
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1428080768719
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1428080768750
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1428080768750
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1428080768766
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1428080768766
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1428080768797
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1428080768813
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1428080768828
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1428080768844
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1428080768844
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1428080768891
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1428080768891
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1428080768922
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1428080768937
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1428080768969
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1428080768969
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1428080769000
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1428080769015
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1428080769015
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1428080769015
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1428080769062
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1428080769078
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1428080769078
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1428080769093
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1428080769125
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1428080769140
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1428080769156
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1428080769156
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1428080769171
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1428080769171
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1428080769187
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1428080769203
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1428080769218
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1428080769234
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1428080769234
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1428080769249
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1428080769249
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1428080769249
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1428080769265
started,bundle,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui",1428080769265
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1428080769265
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1428080769265
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1428080769265
os,sysinfo,,,"win32",1428080769265
arch,sysinfo,,,"x86_64",1428080769265
ws,sysinfo,,,"win32",1428080769265
locale,sysinfo,,,"en_US",1428080769265
processors,sysinfo,,,"8",1428080769265
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1428080769265
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1428080769265
java.specification.name,sysinfo,,,"Java Platform API Specification",1428080769265
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1428080769265
java.specification.version,sysinfo,,,"1.6",1428080769265
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1428080769265
java.version,sysinfo,,,"1.6.0_23",1428080769265
java.vm.info,sysinfo,,,"mixed mode",1428080769265
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1428080769265
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1428080769265
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1428080769265
java.vm.specification.version,sysinfo,,,"1.0",1428080769265
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1428080769265
java.vm.version,sysinfo,,,"19.0-b09",1428080769265
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1428080770221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080770408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080773547
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1428080773548
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428080774595
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1428080775624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428080775624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080779119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080786836
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1428080788728
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428080797661
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1428080798677
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1428080798724
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1428080798739
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1428080798755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080800426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080929430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080931974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080958319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428080963505
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1428081036038
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1428081036225
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1428081037334
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1428081040454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081047009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081049130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081056773
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1428081066802
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1428081066818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081077924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081098587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081098945
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428081100570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081101227
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1428081101243
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428081101321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081101445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081104185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081107776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081118918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428081159996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081162665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081174112
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428081174175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081188462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081193087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081199707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081286877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081290640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081345296
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428081348310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081348622
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1428081358069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081368258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081378223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081385548
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428081385564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081390230
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1428081397179
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1428081397179
started,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1428081397179
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1428081397211
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1428081397320
started,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1428081398763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081544583
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428081544599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081549937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081550921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081552891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081552984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428081554421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082291235
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428082292734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082296184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082300843
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428082306340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082306637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082310512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082314618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082321344
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428082321391
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428082324763
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1428082325216
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x2080, --id=0x0, --timestamp=1428002687, /cygdrive/c/Users/Ellie/Documents/GitHub/ECE385/Lab9/software/lab9_app/lab9_app.elf] return code: 4, 'other error'",1428082331212
error,log,,,"Downloading ELF Process failed",1428082331212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082331274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082341284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428082343536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082369047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082449293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082449371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082902057
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428082904069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082907770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082912289
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428082915459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082915740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082919148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082923455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082950562
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428082950578
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428082953730
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428082955400
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428082960244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428082971505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083099316
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1428083104215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083105871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1428083106467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083106998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083122850
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1428083122866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083124915
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1428083131557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428083146357
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428083151728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083154575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083159353
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428083164453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083164765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428083168196
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083174265
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083178824
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083192056
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083201239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428083222717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428083224766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428083224875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428083225329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428083225610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083228301
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1428083236700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428083244430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428083248432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428083249183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083256895
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083262177
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083262333
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083263068
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083263239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428083268620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083272764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428083275249
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083277393
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083277561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428083281821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083285577
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083291301
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083291457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428083295100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083299089
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083302422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083302578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428083305695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428083309779
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1428083313568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428083313708
